9ce8b120-e592-4b5b-89dd-11327d2f8d68	tf2 jump trickjumps	ranked by how sick they are	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	tf2-jump-trickjumps	2021-11-29 18:39:18	2021-11-29 18:39:18	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": true}, "users": ["gavin"]}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": false, "any website": false, "youtube with timestamp": true}, "name": true, "paragraph": false}}
6cb2daa1-c6a2-4f91-b69a-77cd5f13044a	Books	That I want to read	{default,finished}	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	\N	2021-05-06 20:39:09	2021-11-30 02:23:53	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": false, "add_items__list": true, "view_tag__users": false, "add_items__users": true, "view_tag__anybody": false}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
91d2321c-06f8-4544-bfbe-8b3c946bedc4	best soccer goals	on youtube	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	best-soccer-goals	2021-11-30 03:09:49	2021-11-30 03:09:49	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": false, "any website": false, "youtube with timestamp": true}, "name": true, "paragraph": false}}
d5a48d62-47a9-48b3-b763-a11030dc5dfd	edutainment	makes you feel like you're learning	\N	e127a127-2a9c-451a-ba77-1171938a35e2	t	edutainment	2021-11-30 01:46:33	2021-11-30 01:46:33	{"perms": {"perms": {"vote__list": true, "vote__users": false, "view_tag__list": true, "add_items__list": true, "view_tag__users": false, "add_items__users": false, "view_tag__anybody": false}, "users": ["tommy"]}, "format": {"url": {"spotify": false, "twitter": false, "youtube": true, "image link": false, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
a0306dbd-47e7-40ff-a9ef-ef02f03a75c2	greatest tf2 airshots of all time	by how epic	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	greatest-tf2-airshots-of-all-time	2021-11-27 01:29:55	2022-02-24 02:03:44	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": []}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": false, "any website": false, "youtube with timestamp": true}, "name": true, "paragraph": false}}
55d75816-a7ce-477d-ae29-69226c45d059	best music	music listen to on youtube	\N	e127a127-2a9c-451a-ba77-1171938a35e2	t	best-exclusive-music	2021-11-30 01:36:44	2021-11-30 02:30:48	{"perms": {"perms": {"vote__list": true, "vote__users": false, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": true}, "users": ["tommy"]}, "format": {"url": {"spotify": false, "twitter": false, "youtube": true, "image link": false, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
f734a5d2-1529-4565-8d38-0f086e7fd504	spotify: all radiohead songs	https://open.spotify.com/playlist/13HGCdzIoaMBZyZCCd7UU6	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	spotifypublicname	2021-11-30 02:33:39	2021-11-30 02:33:39	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": false, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": true, "twitter": false, "youtube": false, "image link": false, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
5ae6aac8-ed72-40d5-bb87-efb0dada2258	best rap verses	of all time	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	best-rap-verses	2021-11-30 03:19:26	2021-11-30 03:19:26	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": {"spotify": false, "twitter": false, "youtube": false, "image link": false, "any website": false, "youtube with timestamp": true}, "name": true, "paragraph": true}}
76bd5f53-1ac1-4952-a794-5e9c017d4103	spotify: All Kanye Songs	https://open.spotify.com/playlist/5FyKvIWzWsBVQdCjoRwZjd	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	spotifypublicname	2021-10-22 23:37:50	2023-02-22 00:31:59	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": false, "view_tag__users": true, "add_items__users": false, "view_tag__anybody": true}, "users": []}, "format": {"url": {"spotify": true, "twitter": false, "youtube": false, "image link": false, "any website": false, "youtube with timestamp": false}, "name": true, "paragraph": false}}
8bb46db2-eee3-4942-a911-112a208439d7	sorter pitches	"describe what your company does in 50 characters or less"	\N	092d58c9-d64b-40ab-a8a2-d683c92aa319	t	sorter-pitches	2021-12-07 04:45:53	2021-12-07 04:45:53	{"perms": {"perms": {"vote__list": true, "vote__users": true, "view_tag__list": true, "add_items__list": true, "view_tag__users": true, "add_items__users": true, "view_tag__anybody": true}, "users": {}}, "format": {"url": false, "name": true, "paragraph": false}}
